name,last_names,age,gender,group_index,rank_index
Iris,Torres Medina,34,Masculino,531,4
Liliana,Morales Quiroz,21,Masculino,612,7
Martha,Arteaga Marín,25,Masculino,116,6
Fidel,Galvis Ocampo,36,Masculino,74,3
Luisa,Torres Reyes,35,Masculino,792,5
Alejandro,Duarte Caicedo,33,Femenino,269,4
Omaira,González Montoya,33,Masculino,637,5
Diana,Morales Uribe,61,Prefiero no decir,116,1
Jonathan,Puentes Orozco,31,Masculino,686,5
Viviana,Bedoya Martínez,25,Femenino,693,5
Ferney,Guerra González,25,Masculino,738,6
Alberto,Palacio Rojas,23,Masculino,669,6
Elvis,Rojas Jiménez,22,Femenino,164,7
José,Rodríguez Ramos,35,Femenino,583,4
Clara,Monroy Mejía,37,Femenino,222,3
Cristian,Restrepo Castaño,18,Femenino,126,7
Eduardo,Lozano Vargas,27,Femenino,657,4
Ana,Castro Ramírez,28,Masculino,176,8
Felipe,Castrillón Ramírez,22,Femenino,664,7
Rolando,Carvajal García,34,Masculino,694,5
Luz,Delgado Rodríguez,31,Masculino,375,8
Carmen,Giraldo Romero,34,Masculino,498,3
Rosalba,Pineda Mesa,30,Masculino,85,5
Óscar,Caro Díaz,27,Masculino,383,6
Rosalba,Rivera Pardo,33,Femenino,633,5
Edwin,Forero Pérez,33,Femenino,641,8
Daniela,Moreno Soto,46,Masculino,463,3
Alexis,Palacios Sánchez,35,No binario,451,5
Luz,Ramírez Bermúdez,21,Masculino,518,6
Alejandra,Vargas Castro,20,Masculino,695,6
Anderson,Burgos Giraldo,30,Femenino,550,4
Elena,Vega Hoyos,34,Femenino,116,5
Consuelo,Martínez Pérez,18,Femenino,614,7
Diana,Valencia Cáceres,36,Femenino,8,4
Claudia,Muñoz Duarte,20,Femenino,218,7
Rocío,Zambrano Cortés,25,Femenino,719,5
Isabel,Vélez Moreno,21,Femenino,590,7
Ricardo,Bejarano Perdomo,24,Femenino,404,6
Carmen,Burgos Muñoz,38,Masculino,567,4
Emilse,Palacio González,23,Femenino,304,5
Luz,Sánchez Rivera,19,Masculino,467,7
Pedro,Duarte Sanabria,26,Femenino,740,5
Rosa,Mosquera Ramírez,36,Masculino,88,8
Rosario,Mosquera Rodríguez,29,Masculino,10,5
Luz,Vega Bernal,39,No binario,308,4
María,Duarte Córdoba,28,Masculino,434,5
Camila,Garzón Zuluaga,34,Femenino,164,8
Esther,Molina Sanabria,35,Masculino,239,5
Ximena,Castro Sánchez,18,Masculino,317,7
Fredy,Osorio González,21,No binario,656,7
Cristian,Santos Valencia,29,Masculino,335,5
Rocío,Narváez García,34,Femenino,18,3
Judith,Fernández Ángel,24,Masculino,71,6
María,Rueda Torres,31,Femenino,175,5
Johana,Espitia Navarro,19,Femenino,800,7
Andrés,Ochoa Mendoza,30,Femenino,339,5
Javier,Calderón Peña,25,No binario,248,5
Mario,Castro Márquez,20,Masculino,193,7
Stiven,Barreto Rodríguez,33,Femenino,419,5
Paola,Rodríguez Cortés,33,Femenino,325,5
José,Rodríguez Ramírez,34,Masculino,306,5
Eliana,Sánchez Bernal,29,Femenino,780,5
David,Hurtado Torres,28,Femenino,204,5
Ana,Acosta Amaya,22,Femenino,123,7
Gloria,Díaz Rojas,34,Masculino,570,5
Mónica,González Cifuentes,30,Masculino,447,5
Cecilia,Puentes Muñoz,29,Masculino,713,6
Wilson,García Núñez,37,Masculino,491,4
Sandra,Álvarez Pacheco,32,Masculino,433,4
Lina,Mosquera Martínez,30,Femenino,624,8
John,Páez García,24,Masculino,128,6
Yolanda,Hernández Rodríguez,20,Femenino,548,6
Gabriel,López Jiménez,23,Femenino,746,6
Yaneth,Salamanca Márquez,50,Masculino,47,2
Óscar,Martínez Molina,29,Masculino,505,6
Sara,Ardila Díaz,31,Femenino,115,5
Augusto,Torres Carrillo,31,Femenino,416,5
Giovanny,Serrano Sarmiento,28,Femenino,767,5
Eduardo,Angarita Meza,35,Femenino,223,3
Andrés,Torres Salazar,37,Masculino,636,4
Gabriela,Pinto González,30,Femenino,503,8
María,Benítez Rosero,36,Femenino,672,5
Miller,Contreras Ávila,31,Masculino,96,5
Camilo,Arboleda Méndez,47,Masculino,107,2
Jeisson,Torres León,39,Masculino,632,2
Marina,Durán Morales,18,Femenino,613,6
Inés,Quintero Alfonso,31,Femenino,615,5
Carlos,Rojas Guerrero,28,Femenino,678,5
Raúl,Gómez Burgos,38,Masculino,698,4
Jorge,González Restrepo,22,Femenino,32,6
Kelly,Delgado Orozco,32,Prefiero no decir,493,4
Edgar,Sánchez Meza,39,Femenino,66,4
Carlos,Ramírez Monsalve,31,Femenino,179,5
Beatriz,Orozco Guerrero,30,Masculino,779,4
Viviana,Pérez Sánchez,35,Femenino,443,4
María,Martínez Acosta,30,Masculino,549,6
Luis,Alarcón Lara,25,Masculino,201,6
Mónica,Álvarez López,20,Masculino,49,7
Angie,Villa Gutiérrez,33,Masculino,787,5
Luis,Henao Bedoya,39,Femenino,680,3
Daniel,Pinto Caballero,40,Femenino,263,4
Diego,Parra Benavides,36,Femenino,133,8
Alejandro,Posada Mesa,27,Masculino,344,6
María,Serna Valencia,29,Femenino,176,6
Nury,Vargas Castro,50,Femenino,391,1
Edna,Ortiz Barrios,27,Femenino,11,5
Gustavo,Cardona Mosquera,38,Masculino,201,2
Olga,Durán Castro,29,Masculino,3,5
Fernando,Hurtado García,26,Femenino,214,8
Luz,Amaya Lara,34,Femenino,307,8
Margarita,Córdoba Castrillón,27,No binario,544,5
Astrid,Cruz Guerrero,33,Masculino,560,5
Jhon,Mosquera Martínez,36,Femenino,327,8
Alexis,Silva Soto,23,Masculino,764,6
Johana,Beltrán Barrera,41,Masculino,199,3
Guillermo,Camargo García,30,Femenino,601,5
Edison,Díaz Torres,27,Femenino,109,4
Mario,González Galeano,26,Femenino,291,5
Concepción,Fernández Murcia,27,Masculino,108,5
Manuel,Ayala Torres,25,Masculino,408,6
Elver,Aguirre Blanco,28,Masculino,552,5
Germán,Mendoza Polo,32,Masculino,52,4
Andrés,Ávila García,32,Femenino,112,5
Alejandro,Londoño Salcedo,22,Femenino,295,7
Eduardo,Vera Gutiérrez,23,Femenino,580,6
Enith,Cifuentes Caicedo,26,Femenino,189,5
Gregorio,Castro Gómez,39,Femenino,721,8
Héctor,Cabrera Pérez,46,Femenino,65,8
Carlos,Rodríguez Castro,31,Masculino,574,4
Luis,Salazar Melo,49,Masculino,465,2
María,Moreno Osorio,24,Masculino,258,6
Alexis,González Castañeda,22,Femenino,646,7
Ruth,Beltrán Narváez,28,Femenino,634,8
Segundo,Daza Chacón,18,Femenino,331,7
Andrés,Ospina Forero,21,Femenino,501,6
Leonor,Barrera Pérez,27,Femenino,683,5
Alexander,Calderón Castro,43,Masculino,210,2
Luis,Quiroga Parra,38,Masculino,89,4
Julia,Serrano Mosquera,26,Masculino,679,5
Antonio,Rojas Castillo,23,Prefiero no decir,28,6
Mery,Bonilla Ballesteros,38,Masculino,238,5
Nancy,Cardozo Ardila,25,Femenino,336,6
Sergio,Escobar Santos,36,Femenino,63,4
Fredy,Delgado Becerra,32,Masculino,767,5
Victoria,Ballesteros Portilla,35,Femenino,553,3
Matilde,Correa Villa,29,Femenino,500,5
Yaneth,Reyes Guerra,20,Femenino,541,7
Juan,Sánchez Romero,24,Femenino,791,6
Bibiana,Vera Monsalve,37,Masculino,469,8
Fredy,Gómez Serrano,37,Femenino,592,4
Luis,Camacho Vargas,20,Masculino,51,5
María,Jiménez Vera,33,Masculino,112,5
Esperanza,Montoya Restrepo,28,Femenino,301,5
Diana,Ramírez Hoyos,21,Masculino,90,7
María,Gutiérrez Quintero,23,Femenino,229,6
Verónica,Buitrago Guerra,20,Masculino,150,7
Hernán,Carrillo Muñoz,40,Femenino,755,4
Lucía,Barragán Pinzón,21,Masculino,138,7
María,Castaño Silva,51,No binario,135,2
Wendy,Martínez Díaz,20,Masculino,457,7
Andrea,Ortiz Salazar,29,Masculino,601,5
Lucero,Valencia Rengifo,30,Femenino,494,5
Marina,Mosquera Ortega,24,No binario,527,5
Iván,Villegas Sánchez,19,Femenino,333,8
Carlos,Silva Márquez,41,Masculino,362,2
Carmen,López Jaramillo,34,Femenino,174,5
Miguel,Bermúdez Gutiérrez,23,Femenino,602,7
Miguel,Gutiérrez Orozco,21,Femenino,213,5
Carlos,Álvarez Sánchez,40,Femenino,343,4
Edwin,Ramírez Lozano,27,Masculino,61,5
Alejandro,Gómez Castro,24,Femenino,732,5
Patricia,Benavides Murcia,38,Femenino,61,8
Claudia,Alarcón Sánchez,19,Femenino,678,7
Luis,Salazar Morales,40,Femenino,524,5
Dayana,Mendoza Salamanca,29,Femenino,216,8
Janeth,Navarro Hernández,28,Masculino,589,5
María,Rojas Prada,40,Femenino,744,2
Juan,Ortega Serrano,35,Femenino,624,4
Marco,Castillo Amaya,33,Masculino,578,5
Ana,Serna Correa,28,Femenino,694,4
Danny,Ramos Sánchez,36,Femenino,423,8
Martín,Cruz Díaz,20,No binario,716,7
René,Martínez Suárez,31,Masculino,423,4
José,Ramírez Bustos,20,Femenino,371,6
Yeimy,González Zapata,27,Femenino,206,6
Antonio,Galvis Vega,34,Masculino,286,8
Viviana,González Ramírez,19,Femenino,105,7
Argemiro,Gómez Carrillo,33,Prefiero no decir,754,5
David,Cantillo Córdoba,22,Femenino,747,7
Nancy,Correa Forero,33,Prefiero no decir,688,5
Liliana,Carvajal Ospina,36,Femenino,723,5
Marcela,Ramírez Cerón,38,Masculino,543,3
Jaime,García Vélez,45,Masculino,747,3
Sandra,Cruz Molina,35,Femenino,242,5
Jorge,Palacios Ramírez,38,Masculino,491,4
Sonia,Bolívar Palacios,36,Femenino,665,2
Emilse,García Álvarez,25,Masculino,708,6
Doris,Hernández Franco,46,Prefiero no decir,498,2
Diego,Franco Osorio,25,Masculino,435,6
Cielo,García Díaz,29,Femenino,781,5
Alexander,Navarro Lozano,36,Femenino,484,8
Lorena,Bautista Guerra,33,Femenino,447,5
Laura,Hoyos Castro,31,Masculino,384,3
Óscar,Herrera Alvarado,35,No binario,510,5
Brayan,Jiménez Mora,18,Femenino,170,7
Andrés,Herrera Granados,30,Masculino,323,8
Luisa,Cruz Cardona,26,Femenino,474,5
David,Restrepo Arias,27,Femenino,232,5
Ana,García Gaitán,38,Femenino,696,8
Inés,Ramos Quintero,35,Femenino,359,4
Alejandra,Bravo Silva,27,Masculino,275,6
Kelly,Duque Padilla,32,Masculino,32,5
María,Hoyos Londoño,35,Masculino,177,2
María,Correa Velasco,27,No binario,65,5
Adolfo,Sarmiento Osorio,37,Femenino,710,4
Luz,Bustamante Arias,26,Masculino,27,6
Omar,Herrera Ayala,24,Masculino,663,8
Héctor,Maldonado Martínez,39,Masculino,479,4
Jean,Vásquez Estrada,22,Femenino,268,7
Jessica,Lara Pulido,40,Masculino,597,2
Andrés,Gómez Guzmán,31,Femenino,66,5
Javier,Montenegro Romero,37,Masculino,133,3
Karen,Mejía Martínez,35,Femenino,366,8
Doris,Rodríguez Castillo,18,Masculino,82,7
Jorge,Ospino Rivera,23,Masculino,328,6
Omar,Figueroa Bautista,23,Femenino,98,7
Hernando,Montenegro León,26,Femenino,585,6
María,Pinto Yepes,36,Femenino,327,8
Rocío,Vega Cardona,24,Masculino,542,6
María,Ramírez Gutiérrez,35,Femenino,125,8
José,Martínez Triana,29,Masculino,210,5
Esther,Mesa Córdoba,34,Femenino,784,3
Laura,Gaviria Lara,28,Masculino,725,5
Elizabeth,García Rodríguez,43,Masculino,133,3
Henry,Gómez Arteaga,28,Masculino,503,6
Vicente,Ruiz Giraldo,26,Masculino,157,5
Isabel,Cabrera Martínez,23,Femenino,559,6
Héctor,Roa Mendoza,47,Femenino,382,1
Camilo,Martínez Mejía,35,Masculino,22,4
Consuelo,Hernández Jiménez,33,Masculino,595,5
Kevin,Burgos Ochoa,43,Masculino,419,8
César,Carvajal Martínez,24,Masculino,472,5
María,Mena Quiroz,33,Masculino,234,5
Mireya,Mora Díaz,24,Masculino,572,6
Martha,Saavedra López,23,Masculino,454,6
Carmen,García García,26,Femenino,700,5
Milena,Valencia Parra,37,Femenino,570,5
Alejandra,Posada Pérez,28,Femenino,771,4
Marta,Bustamante Rodríguez,30,Femenino,162,8
Alfonso,Muñoz Luna,39,No binario,301,3
Silvia,Pabón Gómez,31,Masculino,306,5
Sebastián,Ruiz Rojas,51,Masculino,2,2
Felipe,Calderón Rodríguez,31,Prefiero no decir,271,4
Rita,Velásquez Mejía,22,Femenino,421,7
María,Sánchez Rivera,34,Femenino,143,4
Miguel,Vallejo Buitrago,38,Femenino,700,3
Liliana,González Hernández,28,Femenino,736,5
Guillermo,Blanco González,52,Femenino,692,1
Milena,Torres Álvarez,37,Femenino,535,3
Fredy,Restrepo Morales,20,Masculino,37,7
Clara,Torres Nieto,19,Femenino,107,7
Constanza,Jiménez Bautista,34,Femenino,297,8
Edith,Vera Arévalo,18,Femenino,741,7
Laura,Manrique Jaramillo,24,Masculino,97,6
Alberto,Anaya Padilla,41,Femenino,281,2
Claudia,Franco Hernández,20,Masculino,110,7
Francisco,Silva Quintero,20,No binario,549,7
Sara,Guerrero Hernández,22,Femenino,552,7
Danilo,Martínez Hernández,32,Masculino,597,5
María,Arévalo Hurtado,36,Femenino,188,4
Eduardo,Moreno Rivera,21,Femenino,752,7
Andrés,Prieto Alvarado,24,Masculino,488,6
Stella,Caro Hernández,31,Masculino,354,8
Arturo,Sánchez Rodríguez,28,Femenino,19,4
William,Manrique González,37,Femenino,393,4
Jhon,Soto Jiménez,36,Masculino,261,4
José,León Zuluaga,23,Femenino,410,7
Sebastián,Fajardo López,32,Masculino,403,4
Alejandro,Fajardo Barrios,43,Masculino,670,3
Marta,Leal Pérez,32,Masculino,484,8
Esteban,Montoya Niño,42,Masculino,304,2
Jhon,Duque Ariza,24,Femenino,624,7
David,Ospina Olaya,31,Prefiero no decir,656,5
Daniela,Castro López,24,Masculino,768,7
Leidy,Gómez Daza,30,Masculino,18,5
Elisa,Bustamante Barragán,37,Prefiero no decir,184,8
Ramiro,Solano Caicedo,38,Masculino,405,8
Vanessa,Vélez Rincón,50,Masculino,799,1
Laura,Vélez Cruz,39,Masculino,131,3
William,Suárez Duarte,35,Femenino,479,4
Angélica,Rodríguez García,27,Masculino,793,6
María,Lozano Uribe,18,Femenino,757,7
Sonia,Quintero Luna,32,Femenino,8,5
Beatriz,Hernández Gutiérrez,27,Masculino,705,6
Yolima,Rojas Vergara,32,Masculino,318,4
Pablo,Rojas Muñoz,19,No binario,391,7
Cristhian,Alarcón Gómez,24,Femenino,519,8
Azucena,Ramírez Gutiérrez,43,Femenino,136,4
Iris,Aguirre Villamizar,27,Masculino,531,5
Robinson,Riascos Gómez,43,Masculino,651,3
María,Rodríguez León,29,Femenino,367,5
Esteban,Ojeda Velandia,34,Masculino,489,5
Lisbeth,Escobar Valencia,37,Femenino,689,4
Arturo,Gómez Cuéllar,38,Masculino,11,5
Miriam,Cruz Vanegas,35,Femenino,553,5
Jairo,Mosquera Arango,30,Masculino,446,5
Enrique,Castillo Velásquez,25,Femenino,114,6
María,Álvarez Martínez,55,Femenino,692,1
Alexandra,Giraldo Rodríguez,26,Masculino,706,7
Daniela,Medina Fernández,25,Masculino,196,6
Francisco,Buitrago Fonseca,24,Femenino,737,5
Patricia,Guzmán Cardona,46,No binario,323,2
Magaly,Castaño Carvajal,19,Femenino,773,7
Paola,Hernández Camacho,34,Masculino,512,8
María,Leal Bonilla,39,Femenino,628,4
Ricardo,Velásquez Silva,32,Masculino,662,5
Yudy,Pérez Gutiérrez,32,Masculino,630,4
Camilo,Murillo Ortiz,24,Masculino,165,6
Victoria,Acosta Mesa,30,Masculino,252,4
Nicolás,Padilla Chaparro,35,Masculino,779,5
María,Ochoa Reyes,27,Femenino,44,6
María,Henao Vásquez,25,Masculino,470,5
Andrea,Ortiz Ruiz,40,Masculino,489,5
Luz,Álvarez Moreno,29,Masculino,181,5
Alejandra,Anaya Patiño,31,Femenino,77,5
Jaime,González Blanco,50,Masculino,374,1
Octavio,Restrepo Guzmán,39,Masculino,628,3
Antonio,Polo Ramos,21,Masculino,67,7
Viviana,Castro Martínez,32,Masculino,525,3
Cristina,Gómez Morales,28,Masculino,92,6
Julio,Ariza Meza,28,Femenino,758,8
Lucía,Velasco Posada,38,Masculino,779,4
Emma,Rodríguez Castaño,29,Masculino,651,5
Julia,León García,30,Masculino,244,5
Fernanda,Pabón Gaviria,21,Femenino,341,7
Andrés,Torres Sánchez,33,Femenino,785,8
María,Sierra Correa,27,Femenino,304,6
Camilo,Naranjo Moreno,35,Prefiero no decir,398,3
Pablo,Vargas Saavedra,28,No binario,703,6
Esther,Uribe Palacios,25,Masculino,448,5
Ramón,Valencia Orozco,26,Masculino,97,5
Rosario,Peña Molina,47,Femenino,331,2
Víctor,Loaiza Barrera,39,Masculino,205,4
Hernando,Ríos Calderón,21,Femenino,449,7
Johan,Roa Jaimes,35,No binario,418,5
Emilio,Castro Torres,26,Femenino,649,5
Edith,Vargas Rincón,25,Masculino,77,5
María,Ortiz Hernández,22,Femenino,549,7
María,Contreras Delgado,25,Masculino,798,6
Lorena,Cruz Arias,38,Femenino,425,4
Claudia,Díaz Arias,33,Masculino,429,3
Andrea,Ruiz Espinosa,33,Masculino,485,4
Nelly,Fernández Romero,41,Femenino,135,8
Maira,Ruiz Giraldo,24,Masculino,654,6
Ricardo,Roa Rentería,35,Masculino,254,5
Valentina,Muñoz Murcia,27,Masculino,560,6
Marcela,Arenas Díaz,28,Femenino,255,5
Gloria,González Alarcón,23,Femenino,646,7
Gloria,Molina Peña,31,Masculino,720,5
Luis,Pérez Galeano,38,Masculino,499,3
Gabriel,Hoyos Sánchez,37,Femenino,613,3
Humberto,González Murillo,31,Masculino,484,5
Dary,Gutiérrez Salamanca,27,Femenino,46,8
Gloria,Rueda Soto,33,Masculino,443,5
Iván,Suárez Rodríguez,21,Masculino,582,7
Víctor,Cerón Ortega,19,Masculino,648,7
Aníbal,Valencia Orjuela,29,Masculino,792,4
Gabriela,Martínez Mendoza,43,Femenino,579,2
Ángel,Nieto García,39,Masculino,4,3
Alberto,Toro Daza,25,Femenino,736,6
Lizeth,Durán Hernández,35,Femenino,1,4
Carlos,Contreras García,32,Masculino,290,5
Antonia,Jiménez Castillo,25,Femenino,109,5
Diego,Quintero Leal,24,Masculino,777,6
Silvia,González Vargas,39,Femenino,575,3
Jader,Daza Mendoza,31,Masculino,460,5
Carlos,Sandoval Palacios,33,Masculino,266,5
Enrique,Rojas Martínez,29,No binario,138,5
Diego,Pérez Rodríguez,21,No binario,434,7
Fidel,Quintero Bustos,32,Femenino,44,4
Aurora,Lara Gutiérrez,21,Masculino,510,7
Luz,Carrillo Castillo,22,Femenino,262,6
José,Londoño Rodríguez,32,Femenino,728,5
Dora,Ospina Amaya,28,Masculino,633,6
Pablo,Castro Lara,31,Masculino,152,5
María,Naranjo González,43,Femenino,213,3
Santiago,Gómez Galindo,23,Femenino,234,6
Eduardo,Camacho Durán,25,No binario,623,5
Inés,Reyes Leal,24,Masculino,361,6
Maribel,Vargas Villamizar,27,Femenino,320,5
José,Rentería Bedoya,30,Masculino,222,8
Elena,Cárdenas Cerón,18,Femenino,738,6
Natalia,Granados Perea,38,Femenino,210,3
Ricardo,Delgado Pineda,30,Masculino,396,5
Lizeth,Delgado Ortiz,22,Femenino,583,7
Marina,Ruiz Corredor,22,Masculino,489,7
Jorge,Castro Niño,29,Masculino,601,5
Gloria,Castro Ruiz,22,Masculino,774,7
Andrea,Jiménez Muñoz,38,Femenino,464,4
Piedad,Benavides Quintero,28,Masculino,700,5
Edwin,Camargo González,21,Masculino,624,7
Angie,Martínez Rubio,24,Masculino,452,7
Cristhian,Guerra Castro,25,Femenino,413,6
Viviana,Rivera Vargas,19,Masculino,751,7
Judith,Cárdenas Niño,33,Femenino,476,3
Aurora,Gaitán Vélez,18,Femenino,256,7
José,Romero Ramírez,21,Femenino,150,5
Antonio,Pinzón García,33,Femenino,127,4
Luis,Díaz Cardona,34,Masculino,392,4
Brayan,Cruz Aguirre,26,Masculino,480,5
Martha,Sánchez Beltrán,32,Masculino,397,4
Alexis,Lozano Montenegro,26,Femenino,402,5
Jaime,Jaramillo Jiménez,31,Femenino,274,3
Omar,Londoño Acevedo,29,Femenino,139,5
Mario,Flórez Vargas,27,Femenino,103,6
Julieth,Contreras Hurtado,27,No binario,242,5
Jimmy,Díaz Caicedo,34,Masculino,117,5
Andrés,Espitia Díaz,25,Masculino,214,6
Jazmín,Páez Espitia,22,Masculino,484,7
Paula,López López,21,Femenino,529,7
María,Ramírez Giraldo,32,Masculino,691,5
Dahiana,Ramos Garzón,20,Femenino,224,6
José,Torres Herrera,38,Femenino,270,4
Sofía,Salazar Ortiz,38,Femenino,134,3
Flor,Díaz Rodríguez,34,Masculino,114,5
Juan,Trujillo Hernández,20,Masculino,441,7
Duván,González Velásquez,41,Masculino,644,4
Martha,Torres Bolívar,40,Prefiero no decir,651,3
Rosa,Vega Martínez,34,Masculino,365,3
César,Cerón Parada,23,Femenino,232,7
Felipe,Bernal Márquez,21,Prefiero no decir,458,6
Verónica,Castro Jiménez,30,Masculino,375,4
Mery,Quintero Jiménez,35,Masculino,604,5
Liliana,Contreras Sánchez,31,Femenino,779,5
Antonio,Gil Rodríguez,25,Femenino,611,6
Leidy,Pacheco Hernández,32,Femenino,207,4
Olga,Salcedo Arévalo,22,Masculino,520,7
Diana,Ávila Benavides,28,Masculino,468,5
Guillermo,Sandoval Ordóñez,25,Masculino,443,6
Alberto,Ortega Gaviria,46,Femenino,321,1
Fernanda,Rivera Castro,29,Masculino,93,5
Juan,Cáceres Muñoz,30,Femenino,408,5
Humberto,Ortega Vargas,32,Femenino,158,5
Sandra,Posada Duque,39,Femenino,99,3
María,Castro Castro,20,Masculino,225,7
Diego,Giraldo Jiménez,36,Masculino,441,4
Hugo,Franco Restrepo,27,Femenino,720,6
Lucía,Mercado González,18,Masculino,585,7
José,Caicedo Córdoba,29,Masculino,401,5
Olga,García Prieto,25,Femenino,571,6
Alexander,Rodríguez Monsalve,22,Femenino,799,6
Alejandro,Muñoz Rojas,33,Masculino,64,5
Lucía,Gómez Ramírez,22,Femenino,768,7
Stiven,Cortés Pérez,33,Masculino,560,5
Ronald,Bermúdez Delgado,31,Masculino,279,6
María,Ramírez Acevedo,25,Masculino,710,6
Camilo,Núñez Palacios,28,Femenino,670,5
Fernando,Gómez Bustos,33,Femenino,519,5
José,Ramos Rivera,27,Masculino,248,5
Eugenia,Zapata Figueroa,21,Masculino,368,7
Juan,Cruz Rojas,38,Masculino,744,8
Ana,Romero Moreno,33,Masculino,618,5
Pablo,Alarcón Giraldo,29,Femenino,98,6
Karina,López Miranda,31,Masculino,268,8
Elías,Hurtado Martínez,40,Masculino,60,3
Juan,Gómez Arias,35,Masculino,500,4
Luis,Arango Villamizar,25,Masculino,308,6
Mariela,Zambrano Pérez,21,Masculino,493,7
Nelly,Roa Ospina,22,Femenino,411,7
Pedro,Fernández Arenas,29,Masculino,140,5
Carlos,Maldonado Benavides,32,Masculino,328,3
Eduardo,Jiménez Pérez,30,Masculino,464,5
Patricia,Castillo Morales,36,Femenino,702,4
María,Forero Martínez,29,Masculino,637,5
José,Marín Ortiz,21,Masculino,163,7
Estiven,Moreno Calderón,37,Masculino,60,3
Silvia,Álvarez Rodríguez,20,Masculino,31,7
Fernando,Barreto Bermúdez,35,Masculino,333,5
Jorge,Valderrama Lozano,31,Masculino,76,6
Daniela,Meneses Castro,41,Masculino,755,3
Víctor,Rentería Sandoval,27,Masculino,317,5
Yaneth,González Arenas,38,Masculino,770,3
Alejandra,Bonilla Tovar,33,Femenino,417,8
Jhon,Sánchez Sánchez,22,Femenino,190,7
Hugo,García Castrillón,30,Masculino,489,5
Marta,Martínez Henao,37,Femenino,315,4
Juan,Cárdenas Medina,41,Femenino,296,8
Dario,Arango León,22,Prefiero no decir,501,5
Elena,Naranjo Mora,32,Femenino,177,4
Maribel,Hernández Herrera,33,Femenino,800,5
Iván,Rincón Hoyos,32,Femenino,719,8
Alberto,Caicedo Rodríguez,54,Masculino,215,1
Manuel,Parra Castillo,34,Masculino,653,4
Consuelo,Reyes Sierra,40,Masculino,597,8
Rigoberto,Hernández Rodríguez,39,Masculino,694,4
Alberto,Lara Ruiz,39,Masculino,332,3
Yesid,Orozco Torres,30,Masculino,128,6
Andrés,Ruiz Suárez,21,Masculino,269,7
Ligia,Castro López,30,No binario,551,5
Ángel,Restrepo Arias,40,Masculino,535,8
Carolina,Rodríguez Muñoz,20,Femenino,754,6
Milena,Peña Vargas,38,Femenino,366,3
Carlos,Martínez Silva,34,Femenino,619,8
Adriana,Orozco Sandoval,29,Femenino,348,5
Nancy,Ballesteros Vega,32,Femenino,142,4
Adriana,Pineda Castro,29,Masculino,145,5
Sandra,González Palacios,23,Masculino,792,5
Ciro,Rodríguez González,44,Femenino,245,3
Luisa,Mena Niño,60,Masculino,442,1
Javier,Pérez Fuentes,30,Femenino,703,5
Jorge,Montoya Rodríguez,20,Masculino,290,7
Mario,Rodríguez Vásquez,20,Femenino,691,6
Jhon,Serrano Quintero,29,Masculino,112,8
María,Chaparro Niño,40,Prefiero no decir,214,4
Dayana,Salazar Aguirre,35,Masculino,650,4
Estella,Lozano Castillo,32,No binario,200,4
Natalia,Cuéllar Rosero,35,Masculino,405,4
Johan,Acevedo Acosta,32,Femenino,421,4
Vanesa,Díaz Contreras,18,Femenino,7,7
Manuel,Pulido Hurtado,31,Masculino,525,8
